,name,cost_text,coordinates,desc,beds,baths,parkings,weekly_rent
https://www.domain.com.au/2-220-pascoe-vale-road-essendon-vic-3040-16633077,2/220 Pascoe Vale Road Essendon VIC 3040,"$330 PER WEEK | $1,430 P.C.M","[-37.7535538, 144.9259179]",nbn® Fibre to the Curb (FTTC) is available in this property ,1.0,1.0,1.0,330.0
https://www.domain.com.au/4-23-grice-crescent-essendon-vic-3040-16629106,4/23 Grice crescent Essendon VIC 3040,$470 Per Week,"[-37.7498683, 144.9172231]",nbn® Fibre to the Curb (FTTC) is available in this property ,2.0,1.0,1.0,470.0
https://www.domain.com.au/352-buckley-street-essendon-vic-3040-16588017,352 Buckley Street Essendon VIC 3040,$650.00,"[-37.7540267, 144.8926586]",nbn® Hybrid Fibre Coaxial (HFC) is available in this property ,3.0,2.0,2.0,650.0
https://www.domain.com.au/c57-1-o-shannassy-street-essendon-vic-3040-16581695,C57/1 O’Shannassy Street Essendon VIC 3040,$450,"[-37.740262799999996, 144.9008892]","**Booking an inspection is essential**Registering your details allows us to keep you informed with instant confirmations, reminders, updates on available inspection times, changes or cancellations for your appointment.Inspections may be cancelled if there are no registered attendees",1.0,1.0,1.0,450.0
https://www.domain.com.au/114-24-leake-street-essendon-vic-3040-15001151,114/24 Leake Street Essendon VIC 3040,$500,"[-37.7464551, 144.9101788]",* Unverified feature,2.0,2.0,1.0,500.0
https://www.domain.com.au/17-312-pascoe-vale-road-essendon-vic-3040-16634736,17/312 Pascoe Vale Road Essendon VIC 3040,$620pw/ $2694pcm,"[-37.746894, 144.9256429]",* Unverified feature,2.0,2.0,1.0,620.0
https://www.domain.com.au/2-312-pascoe-vale-road-essendon-vic-3040-14736439,2/312 Pascoe Vale Road Essendon VIC 3040,$800,"[-37.746894, 144.9256429]",* Unverified feature,4.0,3.0,2.0,800.0
https://www.domain.com.au/20-4-6-winifred-street-essendon-vic-3040-16633785,20/4-6 Winifred Street Essendon VIC 3040,$500 Per Week,"[-37.745187, 144.9120807]","Nestled in a secluded setting, this townhouse presents an ideal option for individuals seeking an advantageous location and downsizers desiring a lifestyle marked by minimal upkeep. The thoughtfully designed layout is imbued with abundant natural light and encompasses two bedrooms, including a master with an ensuite and courtyard. A stylish main bathroom complements the space, while the open",2.0,2.0,1.0,500.0
https://www.domain.com.au/13-80-82-raleigh-st-essendon-vic-3040-16633739,13/80-82 Raleigh St Essendon VIC 3040,$550.00,"[-37.752671, 144.917259]",* Unverified feature,2.0,1.0,1.0,550.0
https://www.domain.com.au/24-violet-street-essendon-vic-3040-16633129,24 Violet Street Essendon VIC 3040,$695,"[-37.7546501, 144.9135079]",* Unverified feature,2.0,1.0,2.0,695.0
https://www.domain.com.au/5-312-pascoe-vale-road-essendon-vic-3040-16633014,5/312 Pascoe Vale Road Essendon VIC 3040,$720,"[-37.746894, 144.9256429]",* Unverified feature,3.0,3.0,2.0,720.0
https://www.domain.com.au/25-rosehill-road-essendon-west-vic-3040-16632916,25 Rosehill Road Essendon West VIC 3040,"$1,999","[-37.7487326, 144.8868325]",nbn® Hybrid Fibre Coaxial (HFC) is available in this property ,7.0,2.0,7.0,1999.0
https://www.domain.com.au/3-6-ballater-street-essendon-vic-3040-16613264,3/6 Ballater Street Essendon VIC 3040,$550pw/$2390pcm,"[-37.7502528, 144.9054289]",* Unverified feature,2.0,1.0,1.0,550.0
https://www.domain.com.au/3-15-morton-street-essendon-vic-3040-16596429,3/15 Morton Street Essendon VIC 3040,$690 weekly,"[-37.7458844, 144.9209734]",* Unverified feature,2.0,2.0,1.0,690.0
https://www.domain.com.au/1-48-scott-st-essendon-vic-3040-16631760,1/48 Scott St Essendon VIC 3040,$330 weekly,"[-37.7600048, 144.9074858]",nbn® Hybrid Fibre Coaxial (HFC) is available in this property ,1.0,1.0,1.0,330.0
https://www.domain.com.au/70a-hoffmans-road-essendon-vic-3040-16631691,70A Hoffmans Road Essendon VIC 3040,$490.00,"[-37.7480773, 144.8907852]",* Unverified feature,3.0,1.0,2.0,490.0
https://www.domain.com.au/5-peterleigh-grove-essendon-vic-3040-16631100,5 Peterleigh Grove Essendon VIC 3040,$700 weekly,"[-37.7501801, 144.9215702]",* Unverified feature,3.0,2.0,1.0,700.0
https://www.domain.com.au/10-2-scott-street-essendon-vic-3040-16631088,10/2 Scott Street Essendon VIC 3040,$680pw/$2955pcm,"[-37.7565718, 144.9081549]",* Unverified feature,3.0,2.0,2.0,680.0
https://www.domain.com.au/12-17-bulla-road-essendon-vic-3040-16630797,12/17 Bulla Road Essendon VIC 3040,$400 PW / $1738 PCM,"[-37.7427758, 144.9086059]",* Unverified feature,1.0,1.0,1.0,400.0
https://www.domain.com.au/2-389-buckley-street-essendon-vic-3040-16630732,2/389 Buckley Street Essendon VIC 3040,$450,"[-37.7546228, 144.8942439]",* Unverified feature,2.0,1.0,1.0,450.0
https://www.domain.com.au/5-13-batman-st-aberfeldie-vic-3040-16629072,5/13 Batman St Aberfeldie VIC 3040,$610 weekly,"[-37.754843, 144.8912746]",* Unverified feature,2.0,2.0,1.0,610.0
https://www.domain.com.au/18-thorn-st-essendon-vic-3040-16628990,18 Thorn St Essendon VIC 3040,$410 weekly,"[-37.7497433, 144.9097508]",* Unverified feature,1.0,1.0,2.0,410.0
https://www.domain.com.au/8-21-grice-crescent-essendon-vic-3040-16627560,8/21 Grice Crescent Essendon VIC 3040,$350.00,"[-37.7500518, 144.9174579]",* Unverified feature,1.0,1.0,1.0,350.0
https://www.domain.com.au/7-7-willow-st-essendon-vic-3040-16627551,7/7 Willow St Essendon VIC 3040,$480.00,"[-37.7561374, 144.9190853]",* Unverified feature,2.0,1.0,1.0,480.0
https://www.domain.com.au/15-garden-street-essendon-vic-3040-16626715,15 Garden Street Essendon VIC 3040,$695,"[-37.7528581, 144.927139]",* Unverified feature,3.0,1.0,1.0,695.0
https://www.domain.com.au/78-kerferd-street-essendon-vic-3040-16625801,78 Kerferd Street Essendon VIC 3040,$700 weekly,"[-37.736666, 144.900687]",* Unverified feature,3.0,2.0,2.0,700.0
https://www.domain.com.au/14-2-st-kinnord-st-aberfeldie-vic-3040-16624514,14/2 St Kinnord St Aberfeldie VIC 3040,$320 weekly,"[-37.7560998, 144.9028059]",nbn® Hybrid Fibre Coaxial (HFC) is available in this property ,1.0,1.0,1.0,320.0
https://www.domain.com.au/5-5-flower-street-essendon-vic-3040-16623488,5/5 Flower Street Essendon VIC 3040,$725.00,"[-37.7556519, 144.9139851]",* Unverified feature,3.0,2.0,2.0,725.0
https://www.domain.com.au/172-ogilvie-street-essendon-vic-3040-16619070,172 Ogilvie Street Essendon VIC 3040,$895 per week,"[-37.739756, 144.8945698]",* Unverified feature,5.0,3.0,4.0,895.0
https://www.domain.com.au/2-5-gilbertson-street-essendon-vic-3040-16618835,2/5 Gilbertson Street Essendon VIC 3040,$710 Per Week,"[-37.7403784, 144.8972746]",* Unverified feature,3.0,2.0,2.0,710.0
https://www.domain.com.au/11-42-50-napier-crescent-essendon-vic-3040-14372252,11/42-50 Napier Crescent Essendon VIC 3040,$450,"[-37.7474479, 144.92145060000001]",* Unverified feature,1.0,1.0,1.0,450.0
https://www.domain.com.au/13-clydebank-road-essendon-west-vic-3040-16617033,13 Clydebank Road Essendon West VIC 3040,$570 per week,"[-37.7547054, 144.8878641]",nbn® Hybrid Fibre Coaxial (HFC) is available in this property ,3.0,1.0,5.0,570.0
https://www.domain.com.au/8-90-primrose-st-essendon-vic-3040-16616994,8/90 Primrose St Essendon VIC 3040,$400 weekly,"[-37.755618, 144.9282621]",* Unverified feature,2.0,1.0,0.0,400.0
https://www.domain.com.au/1-99-glass-street-essendon-vic-3040-16615737,1/99 Glass Street Essendon VIC 3040,$490 Per Week,"[-37.7464451, 144.9132579]",* Unverified feature,2.0,1.0,1.0,490.0
https://www.domain.com.au/9-1-fuller-street-essendon-vic-3040-16614740,9/1 Fuller Street Essendon VIC 3040,$320PW / $1391PCM,"[-37.74411920000001, 144.9134233]",nbn® Fibre to the Curb (FTTC) is available in this property ,1.0,1.0,1.0,320.0
https://www.domain.com.au/8-19-fletcher-street-essendon-vic-3040-16614269,8/19 Fletcher Street Essendon VIC 3040,$430 PER WEEK,"[-37.75581700000001, 144.9232628]",* Unverified feature,2.0,1.0,1.0,430.0
https://www.domain.com.au/4-110-bradshaw-street-essendon-vic-3040-16613711,4/110 Bradshaw Street Essendon VIC 3040,"$720 Per Week | $3,128 PCM","[-37.739397, 144.895997]",nbn® Fibre to the Curb (FTTC) is available in this property ,3.0,1.0,1.0,720.0
https://www.domain.com.au/104-1044-mt-alexander-road-essendon-vic-3040-16610632,104/1044 Mt Alexander Road Essendon VIC 3040,$450,"[-37.7487123, 144.9136041]",* Unverified feature,2.0,1.0,1.0,450.0
https://www.domain.com.au/1-10-balmoral-street-essendon-vic-3040-16609576,1/10 Balmoral Street Essendon VIC 3040,$590,"[-37.74970880000001, 144.9065877]",* Unverified feature,3.0,1.0,1.0,590.0
https://www.domain.com.au/1-2-william-street-essendon-vic-3040-16608593,1/2 William Street Essendon VIC 3040,$790 Per Week,"[-37.7464844, 144.9090638]",* Unverified feature,4.0,2.0,1.0,790.0
https://www.domain.com.au/3-overman-court-essendon-vic-3040-16606306,3 Overman Court Essendon VIC 3040,$430.00 per week,"[-37.754868, 144.924082]",* Unverified feature,2.0,1.0,1.0,430.0
https://www.domain.com.au/6-146-cooper-street-essendon-vic-3040-16602715,6/146 Cooper Street Essendon VIC 3040,$500 weekly,"[-37.7411982, 144.8991856]",* Unverified feature,1.0,1.0,1.0,500.0
https://www.domain.com.au/1-1004-mt-alexander-road-essendon-vic-3040-16600696,1/1004 Mt Alexander Road Essendon VIC 3040,$500pw/$2173pcm,"[-37.7510862, 144.9152845]",* Unverified feature,2.0,1.0,0.0,500.0
https://www.domain.com.au/50-fitzgerald-road-essendon-vic-3040-16598137,50 Fitzgerald Road Essendon VIC 3040,$825.00,"[-37.75464729999999, 144.927354]",* Unverified feature,5.0,3.0,2.0,825.0
https://www.domain.com.au/436-buckley-street-essendon-west-vic-3040-16590966,436 Buckley Street Essendon West VIC 3040,"APPLICATION PENDING | $2,427 P.C.M","[-37.7529978, 144.8837592]",nbn® Hybrid Fibre Coaxial (HFC) is available in this property ,3.0,2.0,1.0,2427.0
https://www.domain.com.au/88-hedderwick-street-essendon-vic-3040-16586897,88 Hedderwick Street Essendon VIC 3040,$730,"[-37.74509, 144.9014481]",nbn® Fibre to the Curb (FTTC) is available in this property ,3.0,2.0,2.0,730.0
https://www.domain.com.au/19-locke-street-essendon-vic-3040-16580957,19 Locke Street Essendon VIC 3040,$800.00,"[-37.7592272, 144.9109711]",nbn® Hybrid Fibre Coaxial (HFC) is available in this property ,3.0,2.0,2.0,800.0
https://www.domain.com.au/15-50-richardson-street-essendon-vic-3040-16580824,15/50 Richardson Street Essendon VIC 3040,$320 Per Week,"[-37.7495345, 144.9121707]",* Unverified feature,1.0,1.0,1.0,320.0
https://www.domain.com.au/377-buckley-st-aberfeldie-vic-3040-16575635,377 Buckley St Aberfeldie VIC 3040,"$650 per week/$2,824 PCM","[-37.7547869, 144.8952361]",* Unverified feature,4.0,1.0,2.0,650.0
https://www.domain.com.au/302-193-buckley-street-essendon-vic-3040-16570442,302/193 Buckley Street Essendon VIC 3040,$500pw/ $2172pcm,"[-37.7563545, 144.9090725]",* Unverified feature,2.0,1.0,1.0,500.0
https://www.domain.com.au/9-clydebank-road-essendon-west-vic-3040-16567894,9 Clydebank Road Essendon West VIC 3040,$650 weekly,"[-37.7544389, 144.8878856]",* Unverified feature,4.0,1.0,3.0,650.0
https://www.domain.com.au/9-2a-cameron-road-essendon-vic-3040-16564476,9/2A Cameron Road Essendon VIC 3040,$450.00,"[-37.746497, 144.926824]",* Unverified feature,3.0,1.0,1.0,450.0
https://www.domain.com.au/24-clifton-street-aberfeldie-vic-3040-16542358,24 Clifton Street Aberfeldie VIC 3040,$850 Per Week,"[-37.759088, 144.8913029]",* Unverified feature,3.0,2.0,5.0,850.0
https://www.domain.com.au/5-25-afton-street-aberfeldie-vic-3040-16533859,5/25 Afton Street Aberfeldie VIC 3040,$575pw/$2499pcm,"[-37.7586688, 144.8898309]",* Unverified feature,3.0,2.0,2.0,575.0
https://www.domain.com.au/2-3-mary-street-essendon-vic-3040-16326532,2/3 Mary Street Essendon VIC 3040,$590 per week,"[-37.7499668, 144.8994705]",* Unverified feature,3.0,1.0,2.0,590.0
https://www.domain.com.au/1-324-buckley-street-essendon-vic-3040-16300227,1/324 Buckley Street Essendon VIC 3040,$690PW/$2998PCM,"[-37.7544041, 144.8962034]",* Unverified feature,3.0,2.0,1.0,690.0
https://www.domain.com.au/3-181-183-buckley-street-essendon-vic-3040-13973653,3/181-183 Buckley Street Essendon VIC 3040,$500/week,"[-37.7565486, 144.9100258]","Welcome to this charming 2 bedroom, 2 bathroom rental townhouse located in the sought-after suburb of Essendon, Australia. ",2.0,2.0,1.0,500.0
https://www.domain.com.au/203-324-pascoe-vale-road-essendon-vic-3040-16631156,203/324 Pascoe Vale Road Essendon VIC 3040,$400.00 Per Week,"[-37.7455232, 144.9267096]",nbn® Fibre to the Building (FTTB) is available in this property ,1.0,1.0,1.0,400.0
https://www.domain.com.au/5-82-richardson-street-essendon-vic-3040-15944852,5/82 Richardson Street Essendon VIC 3040,$550 weekly,"[-37.746925, 144.9105636]",* Unverified feature,2.0,2.0,1.0,550.0
https://www.domain.com.au/2-76-keilor-road-essendon-vic-3040-16612455,2/76 Keilor Road Essendon VIC 3040,$450,"[-37.742214, 144.905693]",* Unverified feature,2.0,1.0,1.0,450.0
https://www.domain.com.au/2-140-deakin-street-essendon-vic-3040-16604030,2/140 Deakin Street Essendon VIC 3040,$680 PW / $2955 PCM,"[-37.7396761, 144.8936763]",* Unverified feature,3.0,2.0,1.0,680.0
https://www.domain.com.au/1-62-mcpherson-street-essendon-vic-3040-16601821,1/62 Mcpherson Street Essendon VIC 3040,$480 Per Week,"[-37.7577661, 144.9290491]",* Unverified feature,2.0,1.0,1.0,480.0
https://www.domain.com.au/a05-2a-duffy-street-essendon-north-vic-3041-16637423,A05/2A Duffy Street Essendon North VIC 3041,$550 per week,"[-37.7398618, 144.9003249]",Brooke Davis,2.0,2.0,1.0,550.0
https://www.domain.com.au/3-28-roland-avenue-strathmore-vic-3041-16624669,3/28 Roland Avenue Strathmore VIC 3041,$620 per week,"[-37.7330486, 144.91565]",Andrew D'Aprano,2.0,2.0,1.0,620.0
https://www.domain.com.au/114b-150-keilor-road-essendon-north-vic-3041-16598329,114B/150 Keilor Road Essendon North VIC 3041,$440 per week,"[-37.7403906, 144.9005129]",Dennis Lee,1.0,1.0,2.0,440.0
https://www.domain.com.au/211b-150-keilor-road-essendon-north-vic-3041-16616037,211B/150 Keilor Road Essendon North VIC 3041,$560,"[-37.7403906, 144.9005129]",Brooke Davis,2.0,2.0,1.0,560.0
https://www.domain.com.au/c-1-o-shannassy-street-essendon-north-vic-3041-16616015,C/1 O'Shannassy Street Essendon North VIC 3041,$440,"[-37.740262799999996, 144.9008892]",Brooke Davis,1.0,1.0,1.0,440.0
https://www.domain.com.au/6b-150-keilor-road-essendon-north-vic-3041-16615985,6B/150 Keilor Road Essendon North VIC 3041,$415,"[-37.7403906, 144.9005129]",Brooke Davis,1.0,1.0,1.0,415.0
https://www.domain.com.au/421-2-gillies-street-essendon-north-vic-3041-14681820,421/2 Gillies Street Essendon North VIC 3041,$440 per week,"[-37.7417895, 144.9038841]",nbn® Fibre to the Premises (FTTP) is available in this property ,1.0,1.0,1.0,440.0
https://www.domain.com.au/326-2-gillies-street-essendon-north-vic-3041-14391458,326/2 Gillies Street Essendon North VIC 3041,$430 per week,"[-37.7417895, 144.9038841]",nbn® Fibre to the Premises (FTTP) is available in this property ,1.0,1.0,1.0,430.0
https://www.domain.com.au/b37-150-keilor-road-essendon-north-vic-3041-16573320,B37/150 Keilor Road Essendon North VIC 3041,$870,"[-37.7403906, 144.9005129]","**Booking an inspection is essential**Registering your details allows us to keep you informed with instant confirmations, reminders, updates on available inspection times, changes or cancellations for your appointment.Inspections may be cancelled if there are no registered attendees",3.0,2.0,2.0,870.0
https://www.domain.com.au/275-150-keilor-road-essendon-north-vic-3041-16560529,275/150 Keilor Road Essendon North VIC 3041,$550,"[-37.7403906, 144.9005129]","**Booking an inspection is essential**Registering your details allows us to keep you informed with instant confirmations, reminders, updates on available inspection times, changes or cancellations for your appointment.Inspections may be cancelled if there are no registered attendees",2.0,2.0,1.0,550.0
https://www.domain.com.au/2-dudley-street-essendon-north-vic-3041-12817915,2 Dudley Street Essendon North VIC 3041,$420 per week,"[-37.7373723, 144.895881]",* Unverified feature,2.0,1.0,1.0,420.0
https://www.domain.com.au/221-2-gillies-street-essendon-north-vic-3041-15913433,221/2 Gillies Street Essendon North VIC 3041,$380,"[-37.7417895, 144.9038841]",* Unverified feature,1.0,1.0,1.0,380.0
https://www.domain.com.au/1-6-dublin-avenue-strathmore-vic-3041-16634963,1/6 Dublin Avenue Strathmore VIC 3041,$530,"[-37.7357269, 144.9102753]",* Unverified feature,2.0,2.0,2.0,530.0
https://www.domain.com.au/4-dagonet-street-strathmore-vic-3041-16633990,4 Dagonet Street Strathmore VIC 3041,$570 pw/ $2477 pcm,"[-37.7288258, 144.9140238]",* Unverified feature,3.0,2.0,3.0,570.0
https://www.domain.com.au/8-94-kerferd-street-essendon-north-vic-3041-16085993,8/94 Kerferd Street Essendon North VIC 3041,$400 per week,"[-37.73580320000001, 144.9000261]",* Unverified feature,2.0,1.0,1.0,400.0
https://www.domain.com.au/14-2-north-avenue-strathmore-vic-3041-16622833,14/2 North Avenue Strathmore VIC 3041,$470.00,"[-37.7428043, 144.9273512]",* Unverified feature,2.0,1.0,1.0,470.0
https://www.domain.com.au/8-83-bulla-road-essendon-north-vic-3041-16622401,8/83 Bulla Road Essendon North VIC 3041,$510,"[-37.7374495, 144.9052885]",* Unverified feature,2.0,1.0,1.0,510.0
https://www.domain.com.au/86-100-keilor-rd-essendon-north-vic-3041-16619085,86/100 Keilor Rd Essendon North VIC 3041,$500 weekly,"[-37.7419997, 144.9043891]",nbn® Fibre to the Building (FTTB) is available in this property ,2.0,2.0,1.0,500.0
https://www.domain.com.au/7-1-royal-avenue-essendon-north-vic-3041-16609730,7/1 Royal Avenue Essendon North VIC 3041,$495.00,"[-37.73946, 144.906524]",* Unverified feature,2.0,1.0,1.0,495.0
https://www.domain.com.au/22-bulla-road-strathmore-vic-3041-16608297,22 Bulla Road Strathmore VIC 3041,"$1,100 PW / $4,780 PCM","[-37.7410376, 144.9085173]",nbn® Fibre to the Curb (FTTC) is available in this property ,1.0,1.0,8.0,1100.0
https://www.domain.com.au/2-36-royal-ave-essendon-north-vic-3041-16607717,2/36 Royal Ave Essendon North VIC 3041,$320.00,"[-37.7372611, 144.9039457]",* Unverified feature,1.0,1.0,1.0,320.0
https://www.domain.com.au/23-streldon-avenue-strathmore-vic-3041-16602837,23 Streldon Avenue Strathmore VIC 3041,$995PW/$4324PCM,"[-37.7238784, 144.9099992]",* Unverified feature,4.0,2.0,4.0,995.0
https://www.domain.com.au/303c-1-oshannassy-street-essendon-north-vic-3041-16596233,303c/1 Oshannassy Street Essendon North VIC 3041,$420.00,"[-37.740262799999996, 144.9008892]",* Unverified feature,1.0,1.0,1.0,420.0
https://www.domain.com.au/9-vernon-street-strathmore-vic-3041-16590344,9 Vernon Street Strathmore VIC 3041,$930,"[-37.7323487, 144.9214974]",* Unverified feature,4.0,4.0,2.0,930.0
https://www.domain.com.au/27-greville-street-essendon-north-vic-3041-16590126,27 Greville Street Essendon North VIC 3041,$650.00,"[-37.7366866, 144.8975145]",* Unverified feature,3.0,2.0,2.0,650.0
https://www.domain.com.au/9-ivan-street-strathmore-vic-3041-16556647,9 Ivan Street Strathmore VIC 3041,$675.00,"[-37.7259057, 144.9191311]",* Unverified feature,2.0,2.0,1.0,675.0
