,name,geometry,cost,beds,baths,parkings,SA2_CODE21,SA2_NAME21,Nearest_station,Nearest_park,Nearest_shop,Nearest_hospital,Nearest_school,Nearest_supermarket
5262,111/740 Station Street Box Hill VIC 3128,POINT (145.1247156 -37.8150494),600.0,2.0,2.0,1.0,207031163,Box Hill,1.4405,2.1898,3.7060999999999997,3.8408,0.8586,1.1900000000000002
5263,311/5-7 Irving Avenue Box Hill VIC 3128,POINT (145.1230503 -37.8161129),580.0,2.0,2.0,1.0,207031163,Box Hill,1.4284000000000001,2.4195,3.9356999999999998,4.0704,0.8465,3.2416666666666667
5264,2111/545 Station Street Box Hill VIC 3128,POINT (145.1232453 -37.8200033),680.0,2.0,2.0,1.0,207031163,Box Hill,0.8757,2.7545,4.2707,4.405399999999999,0.7687,0.03833333333333333
5265,108/1-3 Ashted Road Box Hill VIC 3128,POINT (145.1236705 -37.8228691),625.0,2.0,2.0,1.0,207031163,Box Hill,1.0615,3.145,4.6612,4.7959,1.1592,0.8200000000000001
5266,25/16 Poplar St Box Hill VIC 3128,POINT (145.1162719 -37.8150835),300.0,1.0,1.0,,207031163,Box Hill,1.8902,3.0772,4.2437,4.3784,1.3435,4.2733333333333325
5267,2006/826 Whitehorse Road Box Hill VIC 3128,POINT (145.1170838 -37.8173205),625.0,2.0,2.0,1.0,207031163,Box Hill,1.1927,3.3550999999999997,4.3088999999999995,4.4436,1.4085999999999999,2.585
5268,1705/3 Young Street Box Hill VIC 3128,POINT (145.1167021 -37.8174571),620.0,2.0,2.0,1.0,207031163,Box Hill,1.1358,3.2215,4.7377,4.8724,1.5166,2.7983333333333333
5269,4/903-905 Canterbury Road Box Hill VIC 3128,POINT (145.1235178 -37.8287179),545.0,2.0,2.0,1.0,207031163,Box Hill,1.7966,3.8801,5.8682,5.5553,0.8513,1.8166666666666667
5270,1806/826 Whitehorse Road Box Hill VIC 3128,POINT (145.1170838 -37.8173205),495.0,1.0,1.0,,207031163,Box Hill,1.1927,3.3550999999999997,4.3088999999999995,4.4436,1.4085999999999999,2.585
5271,1504/850 Whitehorse Rd Box Hill VIC 3128,POINT (145.1189802 -37.8176614),680.0,2.0,2.0,,207031163,Box Hill,1.4487,3.0203,4.5365,4.6712,1.0223,3.066666666666667
5272,490 Elgar Road Box Hill VIC 3128,POINT (145.1160714 -37.81294070000001),235.0,1.0,1.0,6.0,207031163,Box Hill,1.4839,2.7055,3.6592,3.7939000000000003,0.759,3.175
5273,63 Eley Road Box Hill South VIC 3128,POINT (145.1274822 -37.8448993),630.0,4.0,2.0,3.0,207031163,Box Hill,4.0336,6.117100000000001,3.1561,4.4213000000000005,1.5187,1.5766666666666667
5274,484 Elgar Road Box Hill VIC 3128,POINT (145.1160736 -37.8133774),230.0,1.0,1.0,6.0,207031163,Box Hill,1.4359000000000002,2.7534,3.7072,3.8419,0.8069,3.091666666666667
5275,14 Spring Street Box Hill VIC 3128,POINT (145.1183149 -37.8154496),255.0,1.0,1.0,0.0,207031163,Box Hill,1.7924,2.8376,4.353800000000001,4.4885,1.2946,3.5933333333333333
5276,6 Bruce Street Box Hill VIC 3128,POINT (145.1222701 -37.8167949),240.0,1.0,1.0,0.0,207031163,Box Hill,1.403,2.6811,4.1973,4.332,0.8211,3.395
5277,3 Gibson Street Box Hill South VIC 3128,POINT (145.1187051 -37.8291991),1100.0,4.0,3.0,2.0,207031163,Box Hill,2.0688,4.1523,5.8757,5.2519,0.48260000000000003,3.5383333333333336
5278,G05/5-7 Irving Avenue Box Hill VIC 3128,POINT (145.1230503 -37.8161129),760.0,2.0,2.0,1.0,207031163,Box Hill,1.4284000000000001,2.4195,3.9356999999999998,4.0704,0.8465,3.2416666666666667
5279,404/8 Bruce Street Box Hill VIC 3128,POINT (145.122304 -37.8166364),320.0,1.0,1.0,,207031163,Box Hill,1.4203,2.6984,4.214600000000001,4.3493,0.8383999999999999,3.4650000000000003
5280,1009/3 Young Street Box Hill VIC 3128,POINT (145.1167021 -37.8174571),530.0,1.0,1.0,,207031163,Box Hill,1.1358,3.2215,4.7377,4.8724,1.5166,2.7983333333333333
5281,1307/3 Young Street Box Hill VIC 3128,POINT (145.1167021 -37.8174571),600.0,2.0,2.0,1.0,207031163,Box Hill,1.1358,3.2215,4.7377,4.8724,1.5166,2.7983333333333333
5282,207/17 Arnold Street Box Hill VIC 3128,POINT (145.1170545 -37.8143067),500.0,1.0,1.0,1.0,207031163,Box Hill,1.5054,2.8571,3.9078000000000004,4.0425,1.0076,3.1416666666666666
5283,49/5 Archibald Street Box Hill VIC 3128,POINT (145.1214372 -37.81684449999999),300.0,1.0,1.0,,207031163,Box Hill,1.4561,2.7342,4.2504,4.3851,0.8743,3.3616666666666664
5284,2309/826 whitehorse road Box Hill VIC 3128,POINT (145.1170838 -37.8173205),700.0,3.0,1.0,1.0,207031163,Box Hill,1.1927,3.3550999999999997,4.3088999999999995,4.4436,1.4085999999999999,2.585
5285,2304/3 Young Street Box Hill VIC 3128,POINT (145.1167021 -37.8174571),520.0,1.0,1.0,1.0,207031163,Box Hill,1.1358,3.2215,4.7377,4.8724,1.5166,2.7983333333333333
5286,1509/545 Station Street Box Hill VIC 3128,POINT (145.1232453 -37.8200033),730.0,2.0,2.0,1.0,207031163,Box Hill,0.8757,2.7545,4.2707,4.405399999999999,0.7687,0.03833333333333333
5287,Box Hill VIC 3128,POINT (145.1203463 -37.8242932),550.0,1.0,1.0,,207031163,Box Hill,1.4055,3.4889,5.0051000000000005,5.1398,1.3060999999999998,2.6133333333333337
5288,1304/9-11 Prospect Street Box Hill VIC 3128,POINT (145.1189183 -37.8185762),500.0,1.0,1.0,,207031163,Box Hill,1.5171,3.0887,4.605,4.7397,1.0907,3.365
5289,301/1 Wellington Rd Box Hill VIC 3128,POINT (145.1169881 -37.8165527),300.0,1.0,1.0,,207031163,Box Hill,1.6347,3.1698000000000004,4.686100000000001,4.8208,1.8202,3.4699999999999998
5291,G08/15 Irving Ave Box Hill VIC 3128,POINT (145.1216119 -37.8160401),570.0,1.0,1.0,1.0,207031163,Box Hill,1.5088,2.5966,4.1129,4.2476,0.9269,3.6883333333333335
5292,2609/3 Young Street Box Hill VIC 3128,POINT (145.1166984 -37.8174697),500.0,1.0,1.0,,207031163,Box Hill,1.1357000000000002,3.2216,4.7379,4.8726,1.5165,2.7983333333333333
5293,403/12 Nelson Road Box Hill VIC 3128,POINT (145.1197517 -37.8161925),680.0,2.0,1.0,1.0,207031163,Box Hill,1.6963,2.891,4.4073,4.542,1.2334,3.933333333333333
5294,1506/9-11 Prospect Street Box Hill VIC 3128,POINT (145.1189183 -37.8185762),660.0,2.0,2.0,1.0,207031163,Box Hill,1.5171,3.0887,4.605,4.7397,1.0907,3.365
5295,2705/3 Young Street Box Hill VIC 3128,POINT (145.1166984 -37.8174697),900.0,2.0,2.0,1.0,207031163,Box Hill,1.1357000000000002,3.2216,4.7379,4.8726,1.5165,2.7983333333333333
5296,2107/828 Whitehorse Road Box Hill VIC 3128,POINT (145.1173653 -37.817361),900.0,3.0,2.0,1.0,207031163,Box Hill,1.2178,3.3802,4.334,4.4687,1.4337,2.6199999999999997
5297,9/11 Bishop Street Box Hill VIC 3128,POINT (145.1310513 -37.8199687),390.0,1.0,1.0,1.0,207031163,Box Hill,1.6388,3.3373000000000004,4.8535,5.410699999999999,0.6189,2.966666666666667
5298,206/1 Archibald Street Box Hill VIC 3128,POINT (145.1217997 -37.8168853),600.0,2.0,2.0,1.0,207031163,Box Hill,1.424,2.7020999999999997,4.2183,4.353,0.8421000000000001,3.296666666666667
5299,203/11-13 Hopetoun Parade Box Hill VIC 3128,POINT (145.1183456 -37.8191422),650.0,2.0,2.0,1.0,207031163,Box Hill,0.49889999999999995,3.3363,4.8525,4.9873,1.3505,1.4033333333333333
5300,504/2 Archibald Street Box Hill VIC 3128,POINT (145.1218441 -37.8165723),600.0,2.0,1.0,1.0,207031163,Box Hill,1.4256,2.7037,4.2199,4.3546000000000005,0.8437,3.3
5301,G11/11-13 Hopetoun Parade Box Hill VIC 3128,POINT (145.1183456 -37.8191422),825.0,3.0,2.0,2.0,207031163,Box Hill,0.49889999999999995,3.3363,4.8525,4.9873,1.3505,1.4033333333333333
5302,G03/11-13 Hopetoun Parade Box Hill VIC 3128,POINT (145.1183456 -37.8191422),795.0,3.0,2.0,2.0,207031163,Box Hill,0.49889999999999995,3.3363,4.8525,4.9873,1.3505,1.4033333333333333
5303,G04/11-13 Hopetoun Parade Box Hill VIC 3128,POINT (145.1183456 -37.8191422),845.0,3.0,3.0,2.0,207031163,Box Hill,0.49889999999999995,3.3363,4.8525,4.9873,1.3505,1.4033333333333333
5304,302/11-13 Hopetoun Parade Box Hill VIC 3128,POINT (145.1183456 -37.8191422),650.0,2.0,2.0,1.0,207031163,Box Hill,0.49889999999999995,3.3363,4.8525,4.9873,1.3505,1.4033333333333333
5305,G10/11-13 Hopetoun Parade Box Hill VIC 3128,POINT (145.1183456 -37.8191422),845.0,3.0,3.0,2.0,207031163,Box Hill,0.49889999999999995,3.3363,4.8525,4.9873,1.3505,1.4033333333333333
5306,606/1 Elland Avenue Box Hill VIC 3128,POINT (145.1234163 -37.8171016),700.0,2.0,2.0,1.0,207031163,Box Hill,1.2814,2.4699,3.9861999999999997,4.1209,0.6995,1.1400000000000001
5307,204/15 Irving Avenue Box Hill VIC 3128,POINT (145.1216119 -37.8160399),550.0,1.0,1.0,1.0,207031163,Box Hill,1.5088,2.5966,4.1129,4.2476,0.9269,3.6883333333333335
5308,2b1b/850 Whitehorse Road Box Hill VIC 3128,POINT (145.1186637 -37.8176013),650.0,2.0,1.0,,207031163,Box Hill,1.3353,3.4978000000000002,4.4515,4.5862,1.5513,2.7766666666666664
5309,701/21 Poplar Street Box Hill VIC 3128,POINT (145.116727 -37.814647),700.0,3.0,3.0,2.0,207031163,Box Hill,1.9383,3.1253,4.2918,4.4265,1.3915,4.465
5224,5/68 Thames Street Box Hill VIC 3128,POINT (145.1239373 -37.813405),450.0,2.0,1.0,1.0,207031164,Box Hill North,1.6689,2.115,3.6311999999999998,3.7659000000000002,1.087,1.4849999999999999
5239,4/38 Thames Street Box Hill VIC 3128,POINT (145.1275492 -37.813503),480.0,2.0,1.0,1.0,207031164,Box Hill North,1.8316,2.2777,3.7939000000000003,3.9286,1.2497,1.8116666666666668
5310,1-3/17 Peter Street Box Hill North VIC 3129,POINT (145.1204666 -37.7991973),900.0,4.0,3.0,2.0,207031164,Box Hill North,3.2125,1.3497999999999999,2.324,2.4587,0.4255,4.506666666666666
5311,68 Woodhouse Grove Box Hill North VIC 3129,POINT (145.1238967 -37.8015665),720.0,4.0,2.0,2.0,207031164,Box Hill North,3.1875999999999998,0.96,2.4763,2.611,0.48310000000000003,4.035
5312,2/45 Rostrevor Parade Mont Albert North VIC 3129,POINT (145.1064823 -37.8083156),850.0,3.0,3.0,2.0,207031164,Box Hill North,2.7691999999999997,2.939,4.1515,4.2863,0.7898,2.2866666666666666
5313,13/114 Shannon Street Box Hill North VIC 3129,POINT (145.1177722 -37.80696289999999),500.0,3.0,1.0,2.0,207031164,Box Hill North,2.164,2.1492,3.1748000000000003,3.3095,0.7177,4.275
5314,1A First Avenue Box Hill North VIC 3129,POINT (145.1411374 -37.7996991),650.0,3.0,2.0,2.0,207031164,Box Hill North,2.8306,2.0508,3.5578000000000003,2.7755,1.187,4.901666666666667
5315,7 Valda Avenue Mont Albert North VIC 3129,POINT (145.1114405 -37.7961184),575.0,3.0,1.0,2.0,207031164,Box Hill North,4.1308,3.2609,3.3119,3.4466,2.9914,7.1883333333333335
5316,8 Wattle Street Box Hill North VIC 3129,POINT (145.1190261 -37.8103734),460.0,3.0,1.0,1.0,207031164,Box Hill North,2.0733,2.2626,3.7145,3.8491999999999997,0.8142999999999999,5.118333333333334
5317,1/3 Regan Street Box Hill North VIC 3129,POINT (145.132677 -37.8143746),790.0,4.0,2.0,2.0,207031164,Box Hill North,1.4733,2.7864,4.3026,4.4373000000000005,0.7067,3.118333333333333
5318,41 Karen Street Box Hill North VIC 3129,POINT (145.1373032 -37.8037517),530.0,3.0,1.0,4.0,207031164,Box Hill North,2.6056999999999997,1.7915,3.3076999999999996,3.2774,0.2255,4.118333333333333
5319,7/140 Thames Street Box Hill North VIC 3129,POINT (145.1172117 -37.8123462),550.0,2.0,2.0,1.0,207031164,Box Hill North,1.6227,2.7226999999999997,3.8918000000000004,4.0265,0.9915,3.5083333333333333
5320,4/41 Shannon Street Box Hill North VIC 3129,POINT (145.1270605 -37.80894929999999),700.0,3.0,2.0,2.0,207031164,Box Hill North,2.3173000000000004,1.5593,3.0756,3.2103,1.2765,2.4883333333333337
5321,2/922 Station Street Box Hill North VIC 3129,POINT (145.1271241 -37.803058),800.0,3.0,2.0,2.0,207031164,Box Hill North,2.7910999999999997,0.8393999999999999,2.3556,2.4903000000000004,0.5565,4.008333333333334
5322,33 Botanic Walk Mont Albert North VIC 3129,POINT (145.115012 -37.810253),680.0,4.0,2.0,2.0,207031164,Box Hill North,1.9205,2.588,3.5416999999999996,3.6764,0.3192,4.58
5323,3 Reid Street Box Hill North VIC 3129,POINT (145.1276591 -37.802437499999996),640.0,4.0,2.0,1.0,207031164,Box Hill North,2.9193000000000002,0.8634,2.3796,2.5143,0.5805,4.243333333333333
5324,2/51 Mitta Street Box Hill North VIC 3129,POINT (145.1231066 -37.8037023),550.0,2.0,2.0,1.0,207031164,Box Hill North,3.1128,1.275,2.7912,2.9259,0.7981,4.036666666666666
5325,6/14 Roselea Street Box Hill North VIC 3129,POINT (145.1356672 -37.8025331),890.0,4.0,2.0,2.0,207031164,Box Hill North,2.8756,1.5315999999999999,3.0478,3.3538,0.4697,5.045
5326,2-3/3 Saxton Street Box Hill North VIC 3129,POINT (145.1210813 -37.8070143),2.0,3.0,3.0,2.0,207031164,Box Hill North,2.6748000000000003,1.9116,3.4278000000000004,3.5625,1.1245,4.843333333333334
5327,5-9 Strabane Avenue Mont Albert North VIC 3129,POINT (145.1143496 -37.8078991),550.0,2.0,2.0,1.0,207031164,Box Hill North,2.2153,2.419,3.3727,3.5074,0.7348,2.695
5328,3/13 Medway Street Box Hill North VIC 3129,POINT (145.1299468 -37.8123479),460.0,2.0,1.0,1.0,207031164,Box Hill North,2.2625,2.2241,3.7403000000000004,3.875,1.6807,2.9366666666666665
5329,8/61 Severn Street Box Hill North VIC 3129,POINT (145.1238158 -37.81263),740.0,3.0,3.0,1.0,207031164,Box Hill North,1.8122,2.0172,3.5334,3.6681,1.2303,1.7516666666666665
5330,7/5-9 Strabane Avenue Mont Albert North VIC 3129,POINT (145.1143496 -37.8078991),650.0,2.0,2.0,1.0,207031164,Box Hill North,2.2153,2.419,3.3727,3.5074,0.7348,2.695
5331,9 Crockerton Court Blackburn South VIC 3130,POINT (145.1491164 -37.8447153),590.0,3.0,2.0,1.0,207031162,Blackburn South,3.6891,8.6935,1.529,2.4461,0.4965,3.7483333333333335
5336,75 Edinburgh Rd Blackburn South VIC 3130,POINT (145.1461401 -37.8375787),950.0,5.0,3.0,2.0,207031162,Blackburn South,3.2383,7.0898,2.8192,2.5424,0.3075,7.086666666666667
5339,270 Blackburn Road Blackburn VIC 3130,POINT (145.1538341 -37.8456122),560.0,3.0,1.0,1.0,207031162,Blackburn South,3.2651999999999997,8.405299999999999,1.7775,2.6946999999999997,0.851,3.408333333333333
5349,9 Bindy St Blackburn VIC 3130,POINT (145.1571397 -37.8398794),560.0,4.0,1.0,2.0,207031162,Blackburn South,2.9348,8.0749,1.9810999999999999,1.9663,1.537,3.3516666666666666
5351,24 Wreford Road Blackburn South VIC 3130,POINT (145.1447246 -37.8343712),540.0,3.0,1.0,2.0,207031162,Blackburn South,2.4419,6.293399999999999,2.1389,2.1241,0.5197,5.283333333333333
5332,66 Katrina Street Blackburn North VIC 3130,POINT (145.1476073 -37.8040843),540.0,3.0,1.0,1.0,207031161,Blackburn,2.3388,2.625,4.1321,3.3498,0.8396,2.0983333333333336
5333,2A Salisbury Ave Blackburn VIC 3130,POINT (145.1412695 -37.8211695),980.0,4.0,2.0,2.0,207031161,Blackburn,0.6153,4.4296999999999995,3.0784000000000002,3.0636,0.5715,0.3383333333333333
5334,2/167 Surrey Road Blackburn VIC 3130,POINT (145.1573177 -37.8152582),690.0,4.0,2.0,2.0,207031161,Blackburn,1.1487,4.7162,3.1464000000000003,3.1315999999999997,0.1994,2.8316666666666666
5335,4/113 Surrey Road Blackburn VIC 3130,POINT (145.1581194 -37.80997929999999),460.0,2.0,1.0,1.0,207031161,Blackburn,1.7149,4.0576,3.7126,3.6978,0.9405,1.16
5337,25 Canterbury Road Blackburn VIC 3130,POINT (145.137993 -37.8302945),795.0,5.0,2.0,2.0,207031161,Blackburn,1.7466,5.598199999999999,4.280399999999999,2.4648000000000003,0.45580000000000004,3.455
5338,1/44 Springfield Road Blackburn North VIC 3130,POINT (145.1465518 -37.8100016),720.0,3.0,2.0,2.0,207031161,Blackburn,1.6271,3.3146999999999998,4.2357,4.0395,0.49910000000000004,2.0116666666666667
5340,4/40 Cootamundra Crescent Blackburn VIC 3130,POINT (145.1569375 -37.81337310000001),630.0,3.0,2.0,1.0,207031161,Blackburn,1.4055,4.4844,3.4032,3.3884000000000003,0.4562,1.845
5341,112 Surrey Road Blackburn North VIC 3130,POINT (145.1578199 -37.8093343),570.0,3.0,2.0,4.0,207031161,Blackburn,1.7817,3.9907,3.7794,3.7645999999999997,0.75,1.2483333333333335
5342,72 Whitehorse Road Blackburn VIC 3130,POINT (145.1461256 -37.8178332),550.0,3.0,1.0,1.0,207031161,Blackburn,0.7492000000000001,4.6936,3.3577,3.3429,1.3664,1.5133333333333332
5343,66 Katrina Street Blackburn North VIC 3130,POINT (145.1476073 -37.8040843),540.0,3.0,1.0,1.0,207031161,Blackburn,2.3388,2.625,4.1321,3.3498,0.8396,2.0983333333333336
5344,1/2A Attunga Street Blackburn VIC 3130,POINT (145.1396783 -37.8168748),470.0,2.0,1.0,1.0,207031161,Blackburn,0.8647999999999999,3.6488,4.195,4.3735,0.5083,1.9833333333333334
5345,20 Alandale Road Blackburn VIC 3130,POINT (145.1563013 -37.8263183),650.0,5.0,2.0,2.0,207031161,Blackburn,1.304,6.444100000000001,1.8678,1.5185,0.3947,3.9916666666666667
5346,3/4 LITHGOW AVENUE Blackburn VIC 3130,POINT (145.1461604 -37.81901089999999),450.0,1.0,1.0,1.0,207031161,Blackburn,0.5497000000000001,4.831600000000001,3.1582,3.1434,0.9733999999999999,1.98
5347,8/4 LITHGOW AVENUE Blackburn VIC 3130,POINT (145.1459778 -37.8191583),450.0,1.0,1.0,1.0,207031161,Blackburn,0.5209,4.8423,3.1295,3.1146,0.9841,2.1083333333333334
5348,G13/2 Queen Street Blackburn VIC 3130,POINT (145.1512784 -37.8180895),410.0,1.0,1.0,1.0,207031161,Blackburn,0.36669999999999997,4.7048000000000005,2.7876,2.7728,0.7901,2.9633333333333334
5350,3 Finn Mews Blackburn North VIC 3130,POINT (145.1590773 -37.8062339),630.0,3.0,2.0,2.0,207031161,Blackburn,2.2414,3.784,4.239,4.2242,0.8942,2.075
5352,6/106 South Parade Blackburn VIC 3130,POINT (145.1518044 -37.82062),290.0,1.0,1.0,,207031161,Blackburn,0.43810000000000004,5.5782,2.3994,2.3846,0.6878,4.068333333333333
5353,3 Olympic Court Forest Hill VIC 3131,POINT (145.1634355 -37.8370863),595.0,3.0,1.0,1.0,211041269,Forest Hill,2.9152,8.0432,0.42269999999999996,0.7637,1.5443,1.0233333333333332
5354,31A Longbrae Avenue Forest Hill VIC 3131,POINT (145.1811152 -37.8421684),660.0,3.0,2.0,2.0,211041269,Forest Hill,3.5695,7.521199999999999,2.8404000000000003,2.7095,0.501,6.915
5355,205/251 Canterbury Road Forest Hill VIC 3131,POINT (145.1674008 -37.8339911),470.0,2.0,1.0,1.0,211041269,Forest Hill,2.1768,8.3382,0.9642000000000001,0.8332999999999999,1.5314,1.3083333333333333
5356,1/39 Glebe Street Forest Hill VIC 3131,POINT (145.1644606 -37.8371248),400.0,2.0,1.0,1.0,211041269,Forest Hill,2.873,8.001,0.3805,0.7215,1.4197,0.7633333333333333
5357,3/366 Springvale Road Forest Hill VIC 3131,POINT (145.17171 -37.836809),490.0,2.0,1.0,1.0,211041269,Forest Hill,1.9822,8.751299999999999,1.2339,1.103,1.7305,3.0349999999999997
5359,8 Willurah Street Forest Hill VIC 3131,POINT (145.1790449 -37.8373415),715.0,4.0,2.0,1.0,211041269,Forest Hill,2.6370999999999998,10.809299999999999,1.908,1.7771,0.6948,4.444999999999999
5360,72 Shady Grove Forest Hill VIC 3131,POINT (145.1762844 -37.8319529),540.0,3.0,1.0,2.0,211041269,Forest Hill,1.6518,8.4209,1.6715,1.5406,0.9846,3.98
5361,19 Box Avenue Forest Hill VIC 3131,POINT (145.1701821 -37.8435609),550.0,3.0,1.0,2.0,211041269,Forest Hill,2.8209,9.59,1.2134,2.3721,1.5720999999999998,3.003333333333333
5367,31 Victor Crescent Forest Hill VIC 3131,POINT (145.1693838 -37.8431839),550.0,3.0,1.0,2.0,211041269,Forest Hill,2.8710999999999998,9.1774,1.1733,1.73,1.6353,3.078333333333333
5368,11 Magnolia Drive Forest Hill VIC 3131,POINT (145.1661925 -37.8476614),850.0,4.0,2.0,2.0,211041269,Forest Hill,3.9267,9.5238,1.4855,1.2221,0.4825,3.5949999999999998
5369,3 Deanswood road Forest Hill VIC 3131,POINT (145.1607157 -37.8342326),460.0,3.0,1.0,1.0,211041269,Forest Hill,2.2662,7.4063,0.7427,0.7279,1.426,1.6733333333333333
5370,49 Vanbrook Street Forest Hill VIC 3131,POINT (145.1780528 -37.8397844),190.0,2.0,8.0,4.0,211041269,Forest Hill,3.566,11.069799999999999,2.1860999999999997,2.7060999999999997,0.5331,5.645
5358,22 Laughlin Avenue Nunawading VIC 3131,POINT (145.1734006 -37.8215545),520.0,3.0,1.0,1.0,211041271,Nunawading,0.389,7.1581,2.7441,2.5548,0.2916,6.25
5362,5/22 Luckie Street Nunawading VIC 3131,POINT (145.173549 -37.8164969),410.0,1.0,1.0,1.0,211041271,Nunawading,0.9452999999999999,6.467,3.3495,3.1601999999999997,1.5266,4.2
5363,3/20 E India Avenue Nunawading VIC 3131,POINT (145.1771987 -37.8249651),850.0,5.0,3.0,1.0,211041271,Nunawading,0.8805,7.6496,2.446,2.1026,0.6761,5.446666666666667
5364,30/42-46 Burnt Street Nunawading VIC 3131,POINT (145.1744132 -37.8173432),425.0,2.0,1.0,1.0,211041271,Nunawading,0.8715,6.3932,3.2756999999999996,3.0864000000000003,1.4527999999999999,4.113333333333333
5365,41/48-52 Burnt Street Nunawading VIC 3131,POINT (145.174417 -37.8173435),575.0,2.0,1.0,1.0,211041271,Nunawading,0.8712000000000001,6.3929,3.2754000000000003,3.0861,1.4525,4.113333333333333
5366,11/48-52 Burnt Street Nunawading VIC 3131,POINT (145.1744146 -37.8173352),450.0,2.0,1.0,1.0,211041271,Nunawading,0.8715,6.3932,3.2756999999999996,3.0865,1.4527999999999999,4.113333333333333
5371,2 Compton Street Mitcham VIC 3132,POINT (145.1882616 -37.8064885),500.0,3.0,1.0,1.0,211041270,Mitcham (Vic.),1.7569000000000001,7.5789,5.1213999999999995,4.9322,0.24509999999999998,3.8449999999999998
5372,1/21 Premier Avenue Mitcham VIC 3132,POINT (145.1981391 -37.83040130000001),650.0,3.0,2.0,2.0,211041270,Mitcham (Vic.),2.1466999999999996,6.4338,3.9675,3.8366,1.115,1.165
5373,4/42 Brunswick Road Mitcham VIC 3132,POINT (145.198427 -37.818538),415.0,2.0,1.0,1.0,211041270,Mitcham (Vic.),0.8764,9.0486,3.1118,5.343100000000001,0.9428,2.825
5374,2/1 Wooddale Grove Mitcham VIC 3132,POINT (145.1935222 -37.8067598),510.0,3.0,1.0,1.0,211041270,Mitcham (Vic.),1.939,7.515899999999999,4.9189,5.634399999999999,0.8255,4.715
5375,20 Carween Avenue Mitcham VIC 3132,POINT (145.1881462 -37.8270681),460.0,2.0,1.0,1.0,211041270,Mitcham (Vic.),2.0738000000000003,10.1831,3.7974,3.6665,0.9904,2.775
5376,66 Cochrane St Mitcham VIC 3132,POINT (145.2016674 -37.8256625),630.0,3.0,2.0,2.0,211041270,Mitcham (Vic.),1.9427,5.688899999999999,3.4987,4.713100000000001,0.8884,3.0433333333333334
5377,1/42 Dudley Street Mitcham VIC 3132,POINT (145.2073508 -37.8226089),390.0,2.0,1.0,1.0,211041270,Mitcham (Vic.),0.9739,6.2397,2.6504000000000003,6.2621,1.4721,5.878333333333333
5378,301 Mitcham Rd Mitcham VIC 3132,POINT (145.1936023 -37.8126408),420.0,3.0,1.0,1.0,211041270,Mitcham (Vic.),0.7449,8.030800000000001,3.7248,5.5924,0.413,1.7333333333333334
