,name,geometry,cost,beds,baths,parkings,lga_code,lga_name,nearest_station,nearest_park,nearest_shop,nearest_hospital,nearest_school,nearest_supermarket,distance_to_cbd
5142,Rooms/435 Station Street Box Hill VIC 3128,POINT (145.1218277 -37.8270298),250.0,9.0,2.0,0.0,26980,Whitehorse,2.46,5.6850000000000005,9.398333333333333,8.663333333333332,1.875,1.2933333333333332,24.611666666666668
5143,10/19 Cambridge Street Box Hill VIC 3128,POINT (145.1216368 -37.8208966),650.0,3.0,2.0,2.0,26980,Whitehorse,1.365,5.723333333333333,9.856666666666666,9.135,3.125,1.1683333333333332,24.275
5144,2A Stott Street Box Hill South VIC 3128,POINT (145.1109119 -37.8428173),560.0,3.0,1.0,2.0,26980,Whitehorse,5.401666666666667,9.004999999999999,9.96,5.58,2.57,4.441666666666666,26.755
5145,2 Stott Street Box Hill South VIC 3128,POINT (145.111056 -37.8428569),650.0,4.0,2.0,2.0,26980,Whitehorse,5.455,9.058333333333334,10.011666666666667,5.631666666666666,2.6233333333333335,4.493333333333334,26.80666666666667
5146,108/165 Middleborough Road Box Hill South VIC 3128,POINT (145.1340839 -37.8414706),450.0,1.0,1.0,1.0,26980,Whitehorse,4.803333333333333,9.791666666666666,5.211666666666667,6.8533333333333335,4.926666666666667,1.4333333333333333,27.575
5147,2015/850 Whitehorse Rd Box Hill VIC 3128,POINT (145.1189802 -37.8176614),700.0,2.0,2.0,1.0,26980,Whitehorse,3.006666666666667,4.8566666666666665,8.99,8.268333333333334,2.49,3.066666666666667,22.771666666666665
5148,7/5 Albion Road Box Hill VIC 3128,POINT (145.1236067 -37.8240665),450.0,1.0,1.0,1.0,26980,Whitehorse,2.2800000000000002,5.505,9.636666666666667,8.915,2.9050000000000002,1.1133333333333333,24.43166666666667
5149,4/38 Thames Street Box Hill VIC 3128,POINT (145.1275492 -37.813503),480.0,2.0,1.0,1.0,26980,Whitehorse,3.6550000000000002,3.57,7.701666666666667,6.98,2.396666666666667,1.8116666666666668,22.496666666666666
5150,405/19-21 Poplar Street Box Hill VIC 3128,POINT (145.1166796 -37.8148278),500.0,1.0,1.0,0.0,26980,Whitehorse,4.345,5.501666666666667,9.423333333333334,8.701666666666666,3.9949999999999997,4.406666666666666,22.966666666666665
5151,1309/545 Station Street Box Hill VIC 3128,POINT (145.1232453 -37.8200033),700.0,2.0,2.0,1.0,26980,Whitehorse,1.885,4.501666666666667,8.633333333333333,7.911666666666666,1.9016666666666666,0.03833333333333333,23.426666666666666
5152,2808/828 Whitehorse Road Box Hill VIC 3128,POINT (145.1173653 -37.817361),600.0,2.0,2.0,1.0,26980,Whitehorse,2.558333333333333,5.605,9.125,8.403333333333332,3.6966666666666668,2.6199999999999997,22.668333333333333
5153,7/752-754 Station Street Box Hill VIC 3128,POINT (145.1248722 -37.8143073),500.0,2.0,1.0,2.0,26980,Whitehorse,3.145,3.2416666666666667,7.373333333333333,6.651666666666667,1.8866666666666667,1.3016666666666665,22.166666666666668
5154,G06/20 Poplar Street Box Hill VIC 3128,POINT (145.1161598 -37.8147219),470.0,2.0,1.0,1.0,26980,Whitehorse,4.736666666666666,5.8933333333333335,9.815,9.093333333333334,4.386666666666667,4.798333333333333,23.358333333333334
5155,3206/545 Station Street Box Hill VIC 3128,POINT (145.1232453 -37.8200033),780.0,2.0,2.0,1.0,26980,Whitehorse,1.885,4.501666666666667,8.633333333333333,7.911666666666666,1.9016666666666666,0.03833333333333333,23.426666666666666
5156,1009/545 Station St Box Hill VIC 3128,POINT (145.1232453 -37.8200033),700.0,2.0,2.0,1.0,26980,Whitehorse,1.885,4.501666666666667,8.633333333333333,7.911666666666666,1.9016666666666666,0.03833333333333333,23.426666666666666
5157,3/8 Hill Street Box Hill South VIC 3128,POINT (145.1226317 -37.8325851),480.0,2.0,1.0,1.0,26980,Whitehorse,3.6416666666666666,6.866666666666666,8.743333333333334,8.656666666666666,1.0366666666666666,2.475,25.793333333333333
5158,4/19 Cambridge Street Box Hill VIC 3128,POINT (145.1216368 -37.8208966),620.0,3.0,2.0,2.0,26980,Whitehorse,1.365,5.723333333333333,9.856666666666666,9.135,3.125,1.1683333333333332,24.275
5159,0922/850 Whitehorse Rd Box Hill VIC 3128,POINT (145.1191418 -37.8177812),580.0,2.0,1.0,1.0,26980,Whitehorse,2.9583333333333335,4.8100000000000005,8.941666666666666,8.22,2.441666666666667,3.018333333333333,22.723333333333336
5160,10/1082-1086 Whitehorse Road Box Hill VIC 3128,POINT (145.131254 -37.819328),580.0,3.0,2.0,2.0,26980,Whitehorse,4.013333333333334,5.953333333333333,10.085,9.363333333333333,1.475,2.808333333333333,24.88
5161,1612/545 Station St Box Hill VIC 3128,POINT (145.1232453 -37.8200033),720.0,2.0,2.0,1.0,26980,Whitehorse,1.885,4.501666666666667,8.633333333333333,7.911666666666666,1.9016666666666666,0.03833333333333333,23.426666666666666
5162,G04/710 Station Street Box Hill VIC 3128,POINT (145.124306 -37.8171547),420.0,1.0,1.0,1.0,26980,Whitehorse,2.716666666666667,3.6683333333333334,7.8,7.078333333333333,1.4583333333333333,0.8733333333333333,22.595000000000002
5163,3/55 Dorking Road Box Hill VIC 3128,POINT (145.1308305 -37.814884),720.0,3.0,2.0,1.0,26980,Whitehorse,4.326666666666667,4.241666666666666,8.373333333333333,7.651666666666667,2.015,2.768333333333333,23.166666666666668
5164,1/55 Dorking Road Box Hill VIC 3128,POINT (145.1311718 -37.8149465),935.0,4.0,2.0,2.0,26980,Whitehorse,4.33,4.245,8.376666666666667,7.655,1.0233333333333332,2.771666666666667,23.171666666666667
5165,2605/3 Young Street Box Hill VIC 3128,POINT (145.1167021 -37.8174571),615.0,2.0,2.0,1.0,26980,Whitehorse,2.7383333333333337,5.46,9.593333333333334,8.871666666666666,4.371666666666667,2.7983333333333333,23.34333333333333
5166,1/28 Monash Street Box Hill South VIC 3128,POINT (145.1168436 -37.830572),730.0,4.0,3.0,1.0,26980,Whitehorse,3.935,7.083333333333333,9.798333333333334,7.831666666666666,1.135,3.996666666666667,25.881666666666668
5167,110/15-17 Irving Avenue Box Hill VIC 3128,POINT (145.1215572 -37.8159513),590.0,2.0,2.0,1.0,26980,Whitehorse,3.8366666666666664,4.4783333333333335,8.610000000000001,7.888333333333334,2.578333333333333,3.6416666666666666,23.404999999999998
5168,6/10 Hill Street Box Hill South VIC 3128,POINT (145.1227578 -37.8325777),500.0,2.0,1.0,1.0,26980,Whitehorse,3.6633333333333336,6.888333333333334,8.764999999999999,8.678333333333335,1.015,2.496666666666667,25.815
5169,305/9 Ellingworth Parade Box Hill VIC 3128,POINT (145.1245715 -37.8204388),550.0,2.0,1.0,1.0,26980,Whitehorse,2.0116666666666667,5.008333333333334,9.139999999999999,8.418333333333333,2.408333333333333,0.09000000000000001,23.935
5170,404/1 Watts Street Box Hill VIC 3128,POINT (145.125181 -37.8175497),570.0,2.0,1.0,1.0,26980,Whitehorse,3.5949999999999998,4.33,8.463333333333333,7.741666666666666,1.3416666666666666,1.7516666666666665,23.256666666666668
5171,111/740 Station Street Box Hill VIC 3128,POINT (145.1247156 -37.8150494),600.0,2.0,2.0,1.0,26980,Whitehorse,3.033333333333333,3.3516666666666666,7.485,6.763333333333334,1.775,1.1900000000000002,22.278333333333332
5172,311/5-7 Irving Avenue Box Hill VIC 3128,POINT (145.1230503 -37.8161129),580.0,2.0,2.0,1.0,26980,Whitehorse,3.308333333333333,3.9483333333333333,8.081666666666667,7.36,2.0483333333333333,3.2416666666666667,22.875
5173,2111/545 Station Street Box Hill VIC 3128,POINT (145.1232453 -37.8200033),680.0,2.0,2.0,1.0,26980,Whitehorse,1.885,4.501666666666667,8.633333333333333,7.911666666666666,1.9016666666666666,0.03833333333333333,23.426666666666666
5174,108/1-3 Ashted Road Box Hill VIC 3128,POINT (145.1236705 -37.8228691),625.0,2.0,2.0,1.0,26980,Whitehorse,1.9883333333333333,5.211666666666667,9.345,8.623333333333333,2.6133333333333337,0.8200000000000001,24.138333333333332
5175,25/16 Poplar St Box Hill VIC 3128,POINT (145.1162719 -37.8150835),300.0,1.0,1.0,0.0,26980,Whitehorse,4.211666666666667,5.368333333333334,9.29,8.568333333333333,3.8616666666666664,4.2733333333333325,22.833333333333332
5176,2006/826 Whitehorse Road Box Hill VIC 3128,POINT (145.1170838 -37.8173205),625.0,2.0,2.0,1.0,26980,Whitehorse,2.525,5.571666666666667,9.091666666666667,8.37,3.6633333333333336,2.585,22.634999999999998
5177,1705/3 Young Street Box Hill VIC 3128,POINT (145.1167021 -37.8174571),620.0,2.0,2.0,1.0,26980,Whitehorse,2.7383333333333337,5.46,9.593333333333334,8.871666666666666,4.371666666666667,2.7983333333333333,23.34333333333333
5178,4/903-905 Canterbury Road Box Hill VIC 3128,POINT (145.1235178 -37.8287179),545.0,2.0,2.0,1.0,26980,Whitehorse,2.9833333333333334,6.208333333333333,9.313333333333333,8.578333333333335,1.7016666666666667,1.8166666666666667,25.134999999999998
5179,1806/826 Whitehorse Road Box Hill VIC 3128,POINT (145.1170838 -37.8173205),495.0,1.0,1.0,0.0,26980,Whitehorse,2.525,5.571666666666667,9.091666666666667,8.37,3.6633333333333336,2.585,22.634999999999998
5180,1504/850 Whitehorse Rd Box Hill VIC 3128,POINT (145.1189802 -37.8176614),680.0,2.0,2.0,0.0,26980,Whitehorse,3.006666666666667,4.8566666666666665,8.99,8.268333333333334,2.49,3.066666666666667,22.771666666666665
5181,490 Elgar Road Box Hill VIC 3128,POINT (145.1160714 -37.81294070000001),235.0,1.0,1.0,6.0,26980,Whitehorse,3.1133333333333337,4.2316666666666665,7.751666666666667,7.03,2.3233333333333333,3.175,21.295
5182,63 Eley Road Box Hill South VIC 3128,POINT (145.1274822 -37.8448993),630.0,4.0,2.0,3.0,26980,Whitehorse,6.658333333333333,9.883333333333333,5.355,6.775,2.308333333333333,1.5766666666666667,28.805
5183,484 Elgar Road Box Hill VIC 3128,POINT (145.1160736 -37.8133774),230.0,1.0,1.0,6.0,26980,Whitehorse,3.0316666666666667,4.3133333333333335,7.833333333333333,7.111666666666666,2.4050000000000002,3.091666666666667,21.376666666666665
5184,14 Spring Street Box Hill VIC 3128,POINT (145.1183149 -37.8154496),255.0,1.0,1.0,0.0,26980,Whitehorse,3.5316666666666667,4.41,8.541666666666666,7.819999999999999,3.131666666666667,3.5933333333333333,22.103333333333335
5185,6 Bruce Street Box Hill VIC 3128,POINT (145.1222701 -37.8167949),240.0,1.0,1.0,0.0,26980,Whitehorse,3.46,4.498333333333333,8.631666666666666,7.91,2.2016666666666667,3.395,23.425
5186,3 Gibson Street Box Hill South VIC 3128,POINT (145.1187051 -37.8291991),1100.0,4.0,3.0,2.0,26980,Whitehorse,3.4766666666666666,6.701666666666667,9.323333333333332,8.173333333333334,1.22,3.5383333333333336,25.628333333333334
5187,G05/5-7 Irving Avenue Box Hill VIC 3128,POINT (145.1230503 -37.8161129),760.0,2.0,2.0,1.0,26980,Whitehorse,3.308333333333333,3.9483333333333333,8.081666666666667,7.36,2.0483333333333333,3.2416666666666667,22.875
5188,404/8 Bruce Street Box Hill VIC 3128,POINT (145.122304 -37.8166364),320.0,1.0,1.0,0.0,26980,Whitehorse,3.5300000000000002,4.568333333333333,8.7,7.9783333333333335,2.27,3.4650000000000003,23.495
5189,1009/3 Young Street Box Hill VIC 3128,POINT (145.1167021 -37.8174571),530.0,1.0,1.0,0.0,26980,Whitehorse,2.7383333333333337,5.46,9.593333333333334,8.871666666666666,4.371666666666667,2.7983333333333333,23.34333333333333
5190,1307/3 Young Street Box Hill VIC 3128,POINT (145.1167021 -37.8174571),600.0,2.0,2.0,1.0,26980,Whitehorse,2.7383333333333337,5.46,9.593333333333334,8.871666666666666,4.371666666666667,2.7983333333333333,23.34333333333333
5191,207/17 Arnold Street Box Hill VIC 3128,POINT (145.1170545 -37.8143067),500.0,1.0,1.0,1.0,26980,Whitehorse,3.0816666666666666,4.326666666666667,8.108333333333333,7.386666666666667,2.68,3.1416666666666666,21.651666666666664
5192,49/5 Archibald Street Box Hill VIC 3128,POINT (145.1214372 -37.81684449999999),300.0,1.0,1.0,0.0,26980,Whitehorse,3.5566666666666666,4.596666666666667,8.728333333333333,8.006666666666666,2.2983333333333333,3.3616666666666664,23.523333333333333
5193,2309/826 whitehorse road Box Hill VIC 3128,POINT (145.1170838 -37.8173205),700.0,3.0,1.0,1.0,26980,Whitehorse,2.525,5.571666666666667,9.091666666666667,8.37,3.6633333333333336,2.585,22.634999999999998
5194,2304/3 Young Street Box Hill VIC 3128,POINT (145.1167021 -37.8174571),520.0,1.0,1.0,1.0,26980,Whitehorse,2.7383333333333337,5.46,9.593333333333334,8.871666666666666,4.371666666666667,2.7983333333333333,23.34333333333333
5195,1509/545 Station Street Box Hill VIC 3128,POINT (145.1232453 -37.8200033),730.0,2.0,2.0,1.0,26980,Whitehorse,1.885,4.501666666666667,8.633333333333333,7.911666666666666,1.9016666666666666,0.03833333333333333,23.426666666666666
5196,Box Hill VIC 3128,POINT (145.1203463 -37.8242932),550.0,1.0,1.0,0.0,26980,Whitehorse,2.5533333333333332,5.776666666666667,9.91,9.188333333333333,2.5816666666666666,2.6133333333333337,24.703333333333333
5197,1304/9-11 Prospect Street Box Hill VIC 3128,POINT (145.1189183 -37.8185762),500.0,1.0,1.0,0.0,26980,Whitehorse,3.3033333333333332,5.155,9.286666666666667,8.565,2.7883333333333336,3.365,23.06833333333333
5198,301/1 Wellington Rd Box Hill VIC 3128,POINT (145.1169881 -37.8165527),300.0,1.0,1.0,0.0,26980,Whitehorse,3.4099999999999997,5.041666666666667,9.173333333333334,8.451666666666666,3.9833333333333334,3.4699999999999998,22.955
5199,20 Eley Road Box Hill South VIC 3128,POINT (145.1234872 -37.8448862),560.0,3.0,2.0,2.0,26980,Whitehorse,6.161666666666666,10.048333333333334,5.8533333333333335,6.278333333333333,3.545,2.075,28.30666666666667
5200,G08/15 Irving Ave Box Hill VIC 3128,POINT (145.1216119 -37.8160401),570.0,1.0,1.0,1.0,26980,Whitehorse,3.8833333333333333,4.656666666666666,8.79,8.068333333333333,2.625,3.6883333333333335,23.583333333333332
5201,2609/3 Young Street Box Hill VIC 3128,POINT (145.1166984 -37.8174697),500.0,1.0,1.0,0.0,26980,Whitehorse,2.7366666666666664,5.461666666666667,9.593333333333334,8.871666666666666,4.371666666666667,2.7983333333333333,23.341666666666665
5202,403/12 Nelson Road Box Hill VIC 3128,POINT (145.1197517 -37.8161925),680.0,2.0,1.0,1.0,26980,Whitehorse,3.8733333333333335,4.995,9.126666666666667,8.405,3.1383333333333336,3.933333333333333,22.908333333333335
5203,1506/9-11 Prospect Street Box Hill VIC 3128,POINT (145.1189183 -37.8185762),660.0,2.0,2.0,1.0,26980,Whitehorse,3.3033333333333332,5.155,9.286666666666667,8.565,2.7883333333333336,3.365,23.06833333333333
5204,2705/3 Young Street Box Hill VIC 3128,POINT (145.1166984 -37.8174697),900.0,2.0,2.0,1.0,26980,Whitehorse,2.7366666666666664,5.461666666666667,9.593333333333334,8.871666666666666,4.371666666666667,2.7983333333333333,23.341666666666665
5205,2107/828 Whitehorse Road Box Hill VIC 3128,POINT (145.1173653 -37.817361),900.0,3.0,2.0,1.0,26980,Whitehorse,2.558333333333333,5.605,9.125,8.403333333333332,3.6966666666666668,2.6199999999999997,22.668333333333333
5206,9/11 Bishop Street Box Hill VIC 3128,POINT (145.1310513 -37.8199687),390.0,1.0,1.0,1.0,26980,Whitehorse,4.525,6.123333333333333,10.254999999999999,9.045,1.645,2.966666666666667,24.873333333333335
5207,206/1 Archibald Street Box Hill VIC 3128,POINT (145.1217997 -37.8168853),600.0,2.0,2.0,1.0,26980,Whitehorse,3.493333333333333,4.531666666666666,8.665,7.941666666666666,2.235,3.296666666666667,23.458333333333332
5208,203/11-13 Hopetoun Parade Box Hill VIC 3128,POINT (145.1183456 -37.8191422),650.0,2.0,2.0,1.0,26980,Whitehorse,1.3416666666666666,5.701666666666667,9.833333333333334,9.111666666666668,3.1016666666666666,1.4033333333333333,23.533333333333335
5209,504/2 Archibald Street Box Hill VIC 3128,POINT (145.1218441 -37.8165723),600.0,2.0,1.0,1.0,26980,Whitehorse,3.496666666666667,4.535,8.666666666666666,7.944999999999999,2.2383333333333337,3.3,23.461666666666666
5210,G11/11-13 Hopetoun Parade Box Hill VIC 3128,POINT (145.1183456 -37.8191422),825.0,3.0,2.0,2.0,26980,Whitehorse,1.3416666666666666,5.701666666666667,9.833333333333334,9.111666666666668,3.1016666666666666,1.4033333333333333,23.533333333333335
5211,G03/11-13 Hopetoun Parade Box Hill VIC 3128,POINT (145.1183456 -37.8191422),795.0,3.0,2.0,2.0,26980,Whitehorse,1.3416666666666666,5.701666666666667,9.833333333333334,9.111666666666668,3.1016666666666666,1.4033333333333333,23.533333333333335
5212,G04/11-13 Hopetoun Parade Box Hill VIC 3128,POINT (145.1183456 -37.8191422),845.0,3.0,3.0,2.0,26980,Whitehorse,1.3416666666666666,5.701666666666667,9.833333333333334,9.111666666666668,3.1016666666666666,1.4033333333333333,23.533333333333335
5213,302/11-13 Hopetoun Parade Box Hill VIC 3128,POINT (145.1183456 -37.8191422),650.0,2.0,2.0,1.0,26980,Whitehorse,1.3416666666666666,5.701666666666667,9.833333333333334,9.111666666666668,3.1016666666666666,1.4033333333333333,23.533333333333335
5214,G10/11-13 Hopetoun Parade Box Hill VIC 3128,POINT (145.1183456 -37.8191422),845.0,3.0,3.0,2.0,26980,Whitehorse,1.3416666666666666,5.701666666666667,9.833333333333334,9.111666666666668,3.1016666666666666,1.4033333333333333,23.533333333333335
5215,606/1 Elland Avenue Box Hill VIC 3128,POINT (145.1234163 -37.8171016),700.0,2.0,2.0,1.0,26980,Whitehorse,2.9833333333333334,3.8866666666666663,8.02,7.298333333333333,1.725,1.1400000000000001,22.813333333333333
5216,204/15 Irving Avenue Box Hill VIC 3128,POINT (145.1216119 -37.8160399),550.0,1.0,1.0,1.0,26980,Whitehorse,3.8833333333333333,4.656666666666666,8.79,8.068333333333333,2.625,3.6883333333333335,23.583333333333332
5217,2b1b/850 Whitehorse Road Box Hill VIC 3128,POINT (145.1186637 -37.8176013),650.0,2.0,1.0,0.0,26980,Whitehorse,2.7150000000000003,5.761666666666667,9.281666666666666,8.56,3.853333333333333,2.7766666666666664,22.825
5218,701/21 Poplar Street Box Hill VIC 3128,POINT (145.116727 -37.814647),700.0,3.0,3.0,2.0,26980,Whitehorse,4.405,5.5616666666666665,9.481666666666666,8.76,4.053333333333333,4.465,23.025
5219,1-3/17 Peter Street Box Hill North VIC 3129,POINT (145.1204666 -37.7991973),900.0,4.0,3.0,2.0,26980,Whitehorse,6.098333333333333,3.7066666666666666,6.27,5.548333333333333,1.7016666666666667,4.506666666666666,19.813333333333333
5220,68 Woodhouse Grove Box Hill North VIC 3129,POINT (145.1238967 -37.8015665),720.0,4.0,2.0,2.0,26980,Whitehorse,5.408333333333333,1.6666666666666667,5.798333333333333,5.076666666666667,1.0816666666666668,4.035,21.05666666666667
5221,2/45 Rostrevor Parade Mont Albert North VIC 3129,POINT (145.1064823 -37.8083156),850.0,3.0,3.0,2.0,26980,Whitehorse,4.136666666666667,5.088333333333334,8.518333333333334,7.796666666666667,1.9366666666666668,2.2866666666666666,22.061666666666667
5222,13/114 Shannon Street Box Hill North VIC 3129,POINT (145.1177722 -37.80696289999999),500.0,3.0,1.0,2.0,26980,Whitehorse,4.213333333333334,3.341666666666667,6.911666666666666,6.1899999999999995,0.75,4.275,20.455
5223,1A First Avenue Box Hill North VIC 3129,POINT (145.1411374 -37.7996991),650.0,3.0,2.0,2.0,26980,Whitehorse,5.181666666666667,3.2083333333333335,7.078333333333333,5.163333333333333,2.9050000000000002,4.901666666666667,20.990000000000002
5224,7 Valda Avenue Mont Albert North VIC 3129,POINT (145.1114405 -37.7961184),575.0,3.0,1.0,2.0,26980,Whitehorse,6.863333333333333,6.293333333333334,8.628333333333334,7.906666666666666,8.333333333333334,7.1883333333333335,22.171666666666667
5225,8 Wattle Street Box Hill North VIC 3129,POINT (145.1190261 -37.8103734),460.0,3.0,1.0,1.0,26980,Whitehorse,5.056666666666667,4.465,8.386666666666667,7.665,2.9583333333333335,5.118333333333334,21.93
5226,1/3 Regan Street Box Hill North VIC 3129,POINT (145.132677 -37.8143746),790.0,4.0,2.0,2.0,26980,Whitehorse,4.053333333333333,4.591666666666667,8.725,8.003333333333334,1.625,3.118333333333333,23.51833333333333
5227,41 Karen Street Box Hill North VIC 3129,POINT (145.1373032 -37.8037517),530.0,3.0,1.0,4.0,26980,Whitehorse,4.5616666666666665,3.191666666666667,7.325,5.416666666666667,0.8133333333333332,4.118333333333333,21.243333333333332
5228,7/140 Thames Street Box Hill North VIC 3129,POINT (145.1172117 -37.8123462),550.0,2.0,2.0,1.0,26980,Whitehorse,3.4483333333333333,4.175,7.955,7.233333333333333,2.5266666666666664,3.5083333333333333,21.498333333333335
5229,4/41 Shannon Street Box Hill North VIC 3129,POINT (145.1270605 -37.80894929999999),700.0,3.0,2.0,2.0,26980,Whitehorse,4.331666666666666,2.5483333333333333,6.680000000000001,5.958333333333333,2.2216666666666667,2.4883333333333337,21.748333333333335
